ustat,alph1,alph2,beta,chi
1.4515434235531066,0.2653568912380669,-0.11468332189695941,0.37466842471680345,3.28078
1.1676878318958432,0.2653568912380669,-0.11468332189695941,0.37466842471680345,1.09448
0.9385102294248586,0.2653568912380669,-0.11468332189695941,0.37466842471680345,0.840347
0.5839472249479594,0.2653568912380669,-0.11468332189695941,0.37466842471680345,0.772829
0.10498599231497878,0.2653568912380669,-0.11468332189695941,0.37466842471680345,0.811944
-0.44841708463976143,0.2653568912380669,-0.11468332189695941,0.37466842471680345,0.844523
-0.8347567393186902,0.2653568912380669,-0.11468332189695941,0.37466842471680345,0.802524
-1.2123448260663914,0.2653568912380669,-0.11468332189695941,0.37466842471680345,0.738868
1.0133288529660773,1.775564627880082,0.45358951056757485,0.37466842471680345,1.21618
0.7359428020055354,1.775564627880082,0.45358951056757485,0.37466842471680345,0.96995
0.5137567102641807,1.775564627880082,0.45358951056757485,0.37466842471680345,0.899343
0.17372428735246748,1.775564627880082,0.45358951056757485,0.37466842471680345,0.887534
-0.2768127382192645,1.775564627880082,0.45358951056757485,0.37466842471680345,0.897173
-0.7811539590204951,1.775564627880082,0.45358951056757485,0.37466842471680345,0.85309
-1.1202093758647245,1.775564627880082,0.45358951056757485,0.37466842471680345,0.94651
-1.438958773157423,1.775564627880082,0.45358951056757485,0.37466842471680345,0.971123
1.2839077045828642,-1.2365055412716452,-1.0221335461719514,1.851410368706846,10.8777
1.0021207068456122,-1.2365055412716452,-1.0221335461719514,1.851410368706846,3.84137
0.7752430830744004,-1.2365055412716452,-1.0221335461719514,1.851410368706846,2.1349
0.42557462287299264,-1.2365055412716452,-1.0221335461719514,1.851410368706846,1.32423
-0.043533616561115734,-1.2365055412716452,-1.0221335461719514,1.851410368706846,0.865975
-0.5793929044529752,-1.2365055412716452,-1.0221335461719514,1.851410368706846,0.872108
-0.9483169337797086,-1.2365055412716452,-1.0221335461719514,1.851410368706846,0.696683
-1.303645625715477,-1.2365055412716452,-1.0221335461719514,1.851410368706846,0.246369
0.025252922920496006,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.253715
-0.22083677096337823,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.296173
-0.41248740726359684,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.350765
-0.695203258375858,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.440134
-1.04745404250668,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.561655
-1.4073955221984127,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.691259
-1.6269304395673552,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.760977
-1.8159508289967008,-1.5290731122426247,-1.2612739244395377,1.7402102592296114,0.801441
-0.3227324941487714,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.373169
-0.5499742939143152,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.445455
-0.7244134599263781,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.503065
-0.9771548226312377,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.596749
-1.2833754162155824,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.704067
-1.5847910732347108,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.795251
-1.7621820022080443,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.824626
-1.9106321290694754,-0.5780403417671388,-0.5674064452880777,1.6088520925551593,0.905848
1.5021952042826339,-0.6528405447560328,-0.9173522015808503,-0.3370037511569669,2.39007
