   10.510265697282    2.344510522581    2.344510522581    60.00     3.280779311469
   15.747413833915    1.459300483520    1.459300483520    60.00    15.873000000000
    9.215366432730    1.499487760174    1.499487760174    89.30    10.877742847331
    7.372293146184    1.499487760174    1.499487760174    89.30     3.841367965557
   12.984962069537    2.438502163637    2.076895515437    46.70     5.734794248927
    9.215366432730    1.499487760174    1.499487760174    89.30     7.251828564888
    7.372293146184    1.499487760174    1.499487760174    89.30     3.414549302717
   10.107408148310    3.125266897540    2.660711737397    48.20     4.558770882378
    8.085926518648    3.125266897540    2.660711737397    48.20     3.404159301917
   12.819502719066    2.469975536119    2.103701686512    46.70     5.860975128637
   13.006543723946    2.668612711829    2.307606074661    46.70    11.675597245868
   10.405234979157    2.668612711829    2.307606074661    46.70     3.332900093710
   12.597931067132    1.459300483520    1.459300483520    60.00     5.869011343043
   10.498275889277    1.459300483520    1.459300483520    60.00     3.508678201702
   10.833990513420    2.276778670827    2.276778670827    60.00    13.353510199812
    8.667192410736    2.276778670827    2.276778670827    60.00     4.191758189799
   14.970474275184    1.535035443741    1.535035443741    54.70    22.333962461550
   11.976379420147    1.535035443741    1.535035443741    54.70     6.166071676743
    9.980316183456    1.535035443741    1.535035443741    54.70     3.055007364405
   12.855472143082    1.787581845789    1.787581845789    70.50    20.198461868046
   10.284377714465    1.787581845789    1.787581845789    70.50     4.837158691721
   11.976379420147    1.535035443741    1.535035443741    54.70     6.166071676743
    9.980316183456    1.535035443741    1.535035443741    54.70     3.055007364405
   14.171953062043    2.228934005606    1.897614208651    46.70    25.005331620136
   11.337562449635    2.228934005606    1.897614208651    46.70    10.181507175828
    9.447968708029    2.228934005606    1.897614208651    46.70     3.216230844324
   13.502921775358    2.339371332468    1.991635583934    37.60    10.805784958478
   10.802337420286    2.339371332468    1.991635583934    37.60     3.630210499249
   10.733276126177    2.943029484614    2.505562996678    57.00    10.148221236336
   10.107408148310    3.125266897540    2.660711737397    48.20     9.117541764755
    7.719038393692    1.790161995138    1.790161995138    89.00     3.625788600847
   10.560622890903    2.035408226685    2.035408226685    13.60     3.873980624342
    5.280311445452    2.035408226685    2.035408226685    13.60     3.646026590457
    7.524803504009    2.856576746438    2.856576746438    19.00     3.242146240757
    7.021231567794    3.509591530055    3.378443989071    46.80     8.411300985907
    5.265923675845    3.509591530055    3.378443989071    46.80     4.152371419169
    8.632661763681    1.566148333333    6.236981666667    46.60     4.508678722345
    8.8527            2.01417           2.12818           17.00     6.764705882353
