3.94585	3.12245	3.12245	65.9	0.777414
2.63056	3.12245	3.12245	65.9	0.806247
1.57834	3.12245	3.12245	65.9	0.813094
1.05223	3.12245	3.12245	65.9	0.72892
0.657641	3.12245	3.12245	65.9	0.719959
9.70455	2.54176	2.54176	45.	0.703964
7.76364	2.54176	2.54176	45.	0.676579
6.4697	2.54176	2.54176	45.	0.712758
4.85228	2.54176	2.54176	45.	0.771593
3.23485	2.54176	2.54176	45.	0.807934
1.94091	2.54176	2.54176	45.	0.743227
1.29394	2.54176	2.54176	45.	0.620967
0.808713	2.54176	2.54176	45.	0.706828
14.1216	2.22619	1.89369	46.7	2.54352
11.2973	2.22619	1.89369	46.7	2.06261
9.4144	2.22619	1.89369	46.7	1.47682
7.0608	2.22619	1.89369	46.7	1.27024
4.7072	2.22619	1.89369	46.7	1.10016
2.82432	2.22619	1.89369	46.7	0.932784
1.88288	2.22619	1.89369	46.7	0.769056
1.1768	2.22619	1.89369	46.7	0.660034
13.0425	2.57634	2.21633	46.7	0.832381
10.434	2.57634	2.21633	46.7	0.435179
8.69501	2.57634	2.21633	46.7	0.303741
6.52126	2.57634	2.21633	46.7	0.264252
4.3475	2.57634	2.21633	46.7	0.296863
2.6085	2.57634	2.21633	46.7	0.246585
1.739	2.57634	2.21633	46.7	0.212459
1.08688	2.57634	2.21633	46.7	0.659962
12.8195	2.46998	2.1037	46.7	5.86098
10.2556	2.46998	2.1037	46.7	1.94968
8.54634	2.46998	2.1037	46.7	1.06959
6.40975	2.46998	2.1037	46.7	0.638315
4.27317	2.46998	2.1037	46.7	0.470123
2.5639	2.46998	2.1037	46.7	0.539132
1.70927	2.46998	2.1037	46.7	0.515068
1.06829	2.46998	2.1037	46.7	0.623661
13.0065	2.66861	2.30761	46.7	11.6756
10.4052	2.66861	2.30761	46.7	3.3329
8.67103	2.66861	2.30761	46.7	2.31645
6.50327	2.66861	2.30761	46.7	1.36317
4.33551	2.66861	2.30761	46.7	0.997243
2.60131	2.66861	2.30761	46.7	0.794427
1.73421	2.66861	2.30761	46.7	0.657522
1.08388	2.66861	2.30761	46.7	0.641543
2.5898	1.0302	64.3163	46.4	0.22753
2.07184	1.0302	64.3163	46.4	0.240516
1.72653	1.0302	64.3163	46.4	0.249974
1.2949	1.0302	64.3163	46.4	0.265943
0.863266	1.0302	64.3163	46.4	0.293846
0.51796	1.0302	64.3163	46.4	0.324188
0.345306	1.0302	64.3163	46.4	0.877886
0.215817	1.0302	64.3163	46.4	0.904011
1.91357	1.39426	87.0446	47.8	0.557169
1.53086	1.39426	87.0446	47.8	0.579543
1.27572	1.39426	87.0446	47.8	0.594443
0.956787	1.39426	87.0446	47.8	0.612355
0.637858	1.39426	87.0446	47.8	0.627991
0.382715	1.39426	87.0446	47.8	0.59985
0.255143	1.39426	87.0446	47.8	0.926927
0.159464	1.39426	87.0446	47.8	0.932451
10.7261	1.79985	1.5539	45.8	0.723656
8.58087	1.79985	1.5539	45.8	0.78112
7.15072	1.79985	1.5539	45.8	0.815728
5.36304	1.79985	1.5539	45.8	0.867852
3.57536	1.79985	1.5539	45.8	0.862828
2.14522	1.79985	1.5539	45.8	0.766159
1.43014	1.79985	1.5539	45.8	0.622992
0.89384	1.79985	1.5539	45.8	0.599033
9.84843	1.96025	1.69237	36.4	0.243723
7.87874	1.96025	1.69237	36.4	0.300508
6.56562	1.96025	1.69237	36.4	0.3482
4.92421	1.96025	1.69237	36.4	0.407991
3.28281	1.96025	1.69237	36.4	0.523229
1.96969	1.96025	1.69237	36.4	0.573083
1.31312	1.96025	1.69237	36.4	0.553915
0.820702	1.96025	1.69237	36.4	0.503888
8.34491	2.31343	1.99729	55.8	0.950278
6.67593	2.31343	1.99729	55.8	0.953058
5.56327	2.31343	1.99729	55.8	0.924412
4.17245	2.31343	1.99729	55.8	0.941238
2.78164	2.31343	1.99729	55.8	0.810124
1.66898	2.31343	1.99729	55.8	0.764406
1.11265	2.31343	1.99729	55.8	0.698047
0.695409	2.31343	1.99729	55.8	0.61557
7.60394	2.53887	2.19192	46.6	1.01548
6.08315	2.53887	2.19192	46.6	0.983742
5.06929	2.53887	2.19192	46.6	0.977986
3.80197	2.53887	2.19192	46.6	0.98292
2.53465	2.53887	2.19192	46.6	0.923121
1.52079	2.53887	2.19192	46.6	0.754471
1.01386	2.53887	2.19192	46.6	0.603022
0.633661	2.53887	2.19192	46.6	0.593772
6.22271	3.10241	2.67845	47.3	1.06934
4.97817	3.10241	2.67845	47.3	1.0264
4.14847	3.10241	2.67845	47.3	0.999407
3.11136	3.10241	2.67845	47.3	0.948505
2.07424	3.10241	2.67845	47.3	0.887102
1.24454	3.10241	2.67845	47.3	0.737956
0.829695	3.10241	2.67845	47.3	0.605591
0.518559	3.10241	2.67845	47.3	0.60879
4.3523	1.35904	58.1706	80.9	1.40344
3.48184	1.35904	58.1706	80.9	1.43
2.90153	1.35904	58.1706	80.9	1.30952
2.17615	1.35904	58.1706	80.9	1.1761
1.45077	1.35904	58.1706	80.9	1.08581
0.87046	1.35904	58.1706	80.9	1.023
0.580307	1.35904	58.1706	80.9	1.00362
0.362692	1.35904	58.1706	80.9	0.991331
2.66174	2.22221	95.1168	74.8	1.04483
2.12939	2.22221	95.1168	74.8	1.07853
1.77449	2.22221	95.1168	74.8	1.05041
1.33087	2.22221	95.1168	74.8	1.02593
0.887246	2.22221	95.1168	74.8	1.00495
0.532347	2.22221	95.1168	74.8	0.96467
0.354898	2.22221	95.1168	74.8	0.965796
0.221811	2.22221	95.1168	74.8	0.947045
3.51062	1.73506	34.1117	83.2	1.21662
2.80849	1.73506	34.1117	83.2	1.12837
2.34041	1.73506	34.1117	83.2	1.34119
1.75531	1.73506	34.1117	83.2	1.19434
1.17021	1.73506	34.1117	83.2	1.07501
0.702123	1.73506	34.1117	83.2	0.897302
0.468082	1.73506	34.1117	83.2	1.00071
0.292551	1.73506	34.1117	83.2	1.00213
11.244	2.46237	11.3114	11.6	0.339292
8.99523	2.46237	11.3114	11.6	0.355448
7.49603	2.46237	11.3114	11.6	0.352629
5.62202	2.46237	11.3114	11.6	0.328775
3.74801	2.46237	11.3114	11.6	0.269454
2.24881	2.46237	11.3114	11.6	0.192016
1.49921	2.46237	11.3114	11.6	0.147084
0.937003	2.46237	11.3114	11.6	0.108574
15.7474	1.4593	1.4593	60.	15.8305
12.5979	1.4593	1.4593	60.	5.86901
10.4983	1.4593	1.4593	60.	3.50868
7.87371	1.4593	1.4593	60.	1.78593
5.24914	1.4593	1.4593	60.	1.26415
3.14948	1.4593	1.4593	60.	0.976263
2.09966	1.4593	1.4593	60.	0.946465
1.31228	1.4593	1.4593	60.	0.94203
10.834	2.27678	2.27678	60.	13.3535
8.66719	2.27678	2.27678	60.	4.19176
7.22266	2.27678	2.27678	60.	2.42862
5.417	2.27678	2.27678	60.	1.87706
3.61133	2.27678	2.27678	60.	1.42918
2.1668	2.27678	2.27678	60.	1.08042
1.44453	2.27678	2.27678	60.	0.812191
0.902833	2.27678	2.27678	60.	0.954671
14.9705	1.53504	1.53504	54.7	22.334
11.9764	1.53504	1.53504	54.7	6.16607
9.98032	1.53504	1.53504	54.7	3.05501
7.48524	1.53504	1.53504	54.7	1.64544
4.99016	1.53504	1.53504	54.7	1.06177
2.99409	1.53504	1.53504	54.7	0.910184
1.99606	1.53504	1.53504	54.7	0.890747
1.24754	1.53504	1.53504	54.7	0.91841
12.8555	1.78758	1.78758	70.5	20.1985
10.2844	1.78758	1.78758	70.5	4.83716
8.57031	1.78758	1.78758	70.5	2.64564
6.42774	1.78758	1.78758	70.5	2.21837
4.28516	1.78758	1.78758	70.5	1.3027
2.57109	1.78758	1.78758	70.5	1.03153
1.71406	1.78758	1.78758	70.5	0.968566
1.07129	1.78758	1.78758	70.5	0.960117
14.9705	1.53504	1.53504	54.7	16.7505
11.9764	1.53504	1.53504	54.7	6.16607
9.98032	1.53504	1.53504	54.7	3.05501
7.48524	1.53504	1.53504	54.7	1.55884
4.99016	1.53504	1.53504	54.7	1.03817
2.99409	1.53504	1.53504	54.7	0.910184
1.99606	1.53504	1.53504	54.7	0.901227
1.24754	1.53504	1.53504	54.7	0.899075
14.172	2.22893	1.89761	46.7	25.0053
11.3376	2.22893	1.89761	46.7	10.1815
9.44797	2.22893	1.89761	46.7	3.21623
7.08598	2.22893	1.89761	46.7	1.73449
4.72398	2.22893	1.89761	46.7	1.15053
2.83439	2.22893	1.89761	46.7	0.94421
1.88959	2.22893	1.89761	46.7	0.923626
1.181	2.22893	1.89761	46.7	0.838939
13.5029	2.33937	1.99164	37.6	10.8058
10.8023	2.33937	1.99164	37.6	3.63021
9.00195	2.33937	1.99164	37.6	2.13323
6.75146	2.33937	1.99164	37.6	1.45553
4.50097	2.33937	1.99164	37.6	1.13347
2.70058	2.33937	1.99164	37.6	0.978097
1.80039	2.33937	1.99164	37.6	0.971199
1.12524	2.33937	1.99164	37.6	0.862847
10.7333	2.94303	2.50556	57.	10.1482
8.58662	2.94303	2.50556	57.	2.57333
7.15552	2.94303	2.50556	57.	1.54138
5.36664	2.94303	2.50556	57.	0.972302
3.57776	2.94303	2.50556	57.	0.767775
2.14666	2.94303	2.50556	57.	0.7996
1.4311	2.94303	2.50556	57.	0.821337
0.89444	2.94303	2.50556	57.	0.787006
10.1074	3.12527	2.66071	48.2	9.11754
8.08593	3.12527	2.66071	48.2	2.8368
6.73827	3.12527	2.66071	48.2	1.79495
5.0537	3.12527	2.66071	48.2	1.35767
3.36914	3.12527	2.66071	48.2	0.899165
2.02148	3.12527	2.66071	48.2	0.885606
1.34765	3.12527	2.66071	48.2	0.904831
0.842284	3.12527	2.66071	48.2	0.895256
7.71904	1.79016	1.79016	89.	3.62579
6.17523	1.79016	1.79016	89.	1.84282
5.14603	1.79016	1.79016	89.	1.34448
3.85952	1.79016	1.79016	89.	1.01837
2.57301	1.79016	1.79016	89.	0.822414
1.54381	1.79016	1.79016	89.	0.858108
1.02921	1.79016	1.79016	89.	0.59385
0.643253	1.79016	1.79016	89.	0.197868
10.5606	2.03541	2.03541	13.6	3.87398
8.4485	2.03541	2.03541	13.6	2.43692
7.04042	2.03541	2.03541	13.6	1.93718
5.28031	2.03541	2.03541	13.6	3.64603
3.52021	2.03541	2.03541	13.6	0.942137
2.11212	2.03541	2.03541	13.6	0.593964
1.40808	2.03541	2.03541	13.6	0.426533
0.880052	2.03541	2.03541	13.6	0.312968
10.0571	2.13983	2.13983	13.6	1.38171
8.04564	2.13983	2.13983	13.6	1.21494
6.7047	2.13983	2.13983	13.6	1.09674
5.02853	2.13983	2.13983	13.6	2.08594
3.35235	2.13983	2.13983	13.6	0.757118
2.01141	2.13983	2.13983	13.6	0.559075
1.34094	2.13983	2.13983	13.6	0.412149
0.838088	2.13983	2.13983	13.6	0.308592
7.5248	2.85658	2.85658	19.	3.24215
6.01984	2.85658	2.85658	19.	2.3031
5.01654	2.85658	2.85658	19.	1.86121
3.7624	2.85658	2.85658	19.	1.43278
2.50827	2.85658	2.85658	19.	1.09834
1.50496	2.85658	2.85658	19.	0.67255
1.00331	2.85658	2.85658	19.	0.506707
0.627067	2.85658	2.85658	19.	0.40548
7.16511	3.00349	3.00349	19.	1.91262
5.73209	3.00349	3.00349	19.	1.51926
4.77674	3.00349	3.00349	19.	1.37366
3.58255	3.00349	3.00349	19.	1.48982
2.38837	3.00349	3.00349	19.	0.897957
1.43302	3.00349	3.00349	19.	0.625972
0.955348	3.00349	3.00349	19.	0.494303
0.597092	3.00349	3.00349	19.	0.398939
7.42889	2.93638	0.708487	20.	1.70911
5.57166	2.93638	0.708487	20.	1.14334
3.71444	2.93638	0.708487	20.	0.639049
2.4763	2.93638	0.708487	20.	0.628376
1.48578	2.93638	0.708487	20.	0.493282
7.02123	3.50959	3.37844	46.8	8.4113
5.26592	3.50959	3.37844	46.8	4.15237
4.21274	3.50959	3.37844	46.8	2.17451
3.0091	3.50959	3.37844	46.8	1.33682
2.63296	3.50959	3.37844	46.8	0.93369
2.10637	3.50959	3.37844	46.8	0.758285
8.63266	1.56615	6.23698	46.6	4.50868
6.90613	1.56615	6.23698	46.6	1.77021
5.75511	1.56615	6.23698	46.6	1.21074
4.31633	1.56615	6.23698	46.6	0.859043
2.87755	1.56615	6.23698	46.6	0.70752
